,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
21,240.0,240.0,40.0,90.0,0.444,6.0,24.0,0.25,14.0,20.0,0.7,11.0,38.0,49.0,15.0,4.0,5.0,11.0,31.0,100.0,,0.506,0.478,0.267,0.222,21.2,84.4,50.5,37.5,4.0,8.9,10.0,100.0,101.2,96.2,,,14.0,22.0,1.0,2.0,6.0,1.0,3.0,4.0,1.0,5.0,11.0,14.0,5.0,1.0,2.0,4.0,5.0,32.0,13.0,1.167,1.167,0.75,1.0,27.5,40.0,29.4,38.0,2.0,17.0,35.3,32.3,187.0,101.0,UTA,100,1,0,240.0,240.0,32.0,83.0,0.386,10.0,27.0,0.37,21.0,31.0,0.677,7.0,41.0,48.0,15.0,5.0,4.0,13.0,23.0,95.0,,0.492,0.446,0.325,0.373,15.6,78.8,49.5,46.9,5.1,6.1,11.9,100.0,96.2,101.2,,,10.0,23.0,1.0,4.0,7.0,0.571,5.0,6.0,1.0,3.0,8.0,11.0,4.0,1.0,2.0,3.0,4.0,26.0,7.0,1.136,1.0,0.75,1.0,11.6,39.3,21.1,22.9,2.1,15.5,53.2,31.7,200.0,108.0,OKC,95,0,2020,2019-10-23,False
22,240.0,240.0,34.0,87.0,0.391,10.0,29.0,0.345,17.0,26.0,0.654,12.0,35.0,47.0,17.0,5.0,5.0,26.0,24.0,95.0,,0.483,0.448,0.333,0.299,25.5,79.5,51.6,50.0,4.6,7.7,20.9,100.0,87.4,114.1,,,10.0,19.0,0.526,6.0,12.0,0.5,4.0,4.0,1.0,4.0,6.0,10.0,5.0,2.0,1.0,5.0,5.0,28.0,1.0,0.75,0.75,1.0,1.0,51.5,55.0,53.2,33.9,4.3,37.2,53.2,36.6,144.0,121.0,SAC,95,0,1,240.0,240.0,49.0,98.0,0.5,11.0,33.0,0.333,15.0,18.0,0.833,9.0,35.0,44.0,31.0,13.0,9.0,14.0,25.0,124.0,,0.585,0.556,0.337,0.184,20.5,74.5,48.4,63.3,12.0,15.5,11.7,100.0,114.1,87.4,,,10.0,17.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,3.0,8.0,11.0,11.0,4.0,4.0,4.0,5.0,22.0,25.0,1.5,1.5,1.0,1.0,11.2,24.5,17.4,43.5,6.0,9.9,40.0,27.6,300.0,100.0,PHO,124,1,2020,2019-10-23,True
23,240.0,240.0,49.0,98.0,0.5,11.0,33.0,0.333,15.0,18.0,0.833,9.0,35.0,44.0,31.0,13.0,9.0,14.0,25.0,124.0,,0.585,0.556,0.337,0.184,20.5,74.5,48.4,63.3,12.0,15.5,11.7,100.0,114.1,87.4,,,10.0,17.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,3.0,8.0,11.0,11.0,4.0,4.0,4.0,5.0,22.0,25.0,1.5,1.5,1.0,1.0,11.2,24.5,17.4,43.5,6.0,9.9,40.0,27.6,300.0,100.0,PHO,124,1,0,240.0,240.0,34.0,87.0,0.391,10.0,29.0,0.345,17.0,26.0,0.654,12.0,35.0,47.0,17.0,5.0,5.0,26.0,24.0,95.0,,0.483,0.448,0.333,0.299,25.5,79.5,51.6,50.0,4.6,7.7,20.9,100.0,87.4,114.1,,,10.0,19.0,0.526,6.0,12.0,0.5,4.0,4.0,1.0,4.0,6.0,10.0,5.0,2.0,1.0,5.0,5.0,28.0,1.0,0.75,0.75,1.0,1.0,51.5,55.0,53.2,33.9,4.3,37.2,53.2,36.6,144.0,121.0,SAC,95,0,2020,2019-10-23,False
24,240.0,240.0,34.0,81.0,0.42,18.0,32.0,0.563,22.0,27.0,0.815,11.0,34.0,45.0,24.0,11.0,4.0,19.0,23.0,108.0,,0.581,0.531,0.395,0.333,23.9,72.3,48.4,70.6,11.0,6.8,17.0,100.0,108.1,100.1,,,8.0,14.0,0.75,3.0,6.0,1.0,11.0,12.0,1.0,4.0,9.0,13.0,6.0,3.0,2.0,5.0,5.0,20.0,14.0,0.922,1.0,0.667,1.5,17.5,38.5,28.1,42.4,4.5,5.1,30.4,33.9,158.0,109.0,DEN,108,0,1,240.0,240.0,36.0,87.0,0.414,7.0,28.0,0.25,21.0,23.0,0.913,13.0,35.0,48.0,13.0,9.0,4.0,20.0,25.0,100.0,,0.515,0.454,0.322,0.264,27.7,76.1,51.6,36.1,9.0,8.2,17.1,100.0,100.1,108.1,,,10.0,21.0,0.857,3.0,10.0,0.5,9.0,10.0,1.0,5.0,14.0,19.0,8.0,5.0,2.0,5.0,4.0,32.0,3.0,0.913,0.857,1.0,0.667,19.6,56.1,37.6,43.6,9.8,7.5,50.0,30.8,130.0,119.0,POR,100,1,2020,2019-10-23,True
25,240.0,240.0,36.0,87.0,0.414,7.0,28.0,0.25,21.0,23.0,0.913,13.0,35.0,48.0,13.0,9.0,4.0,20.0,25.0,100.0,,0.515,0.454,0.322,0.264,27.7,76.1,51.6,36.1,9.0,8.2,17.1,100.0,100.1,108.1,,,10.0,21.0,0.857,3.0,10.0,0.5,9.0,10.0,1.0,5.0,14.0,19.0,8.0,5.0,2.0,5.0,4.0,32.0,3.0,0.913,0.857,1.0,0.667,19.6,56.1,37.6,43.6,9.8,7.5,50.0,30.8,130.0,119.0,POR,100,1,0,240.0,240.0,34.0,81.0,0.42,18.0,32.0,0.563,22.0,27.0,0.815,11.0,34.0,45.0,24.0,11.0,4.0,19.0,23.0,108.0,,0.581,0.531,0.395,0.333,23.9,72.3,48.4,70.6,11.0,6.8,17.0,100.0,108.1,100.1,,,8.0,14.0,0.75,3.0,6.0,1.0,11.0,12.0,1.0,4.0,9.0,13.0,6.0,3.0,2.0,5.0,5.0,20.0,14.0,0.922,1.0,0.667,1.5,17.5,38.5,28.1,42.4,4.5,5.1,30.4,33.9,158.0,109.0,DEN,108,0,2020,2019-10-23,False
26,240.0,240.0,44.0,86.0,0.512,11.0,31.0,0.355,18.0,21.0,0.857,8.0,34.0,42.0,27.0,9.0,2.0,13.0,15.0,117.0,,0.614,0.576,0.36,0.244,21.1,79.1,51.9,61.4,9.3,4.2,12.0,100.0,120.9,103.3,,,11.0,21.0,1.0,6.0,10.0,1.0,10.0,12.0,1.0,3.0,7.0,10.0,9.0,2.0,1.0,6.0,5.0,38.0,17.0,1.014,1.0,1.0,0.571,12.5,31.7,19.6,38.9,4.2,4.2,50.0,38.4,211.0,114.0,ATL,117,0,1,240.0,240.0,35.0,85.0,0.412,10.0,37.0,0.27,20.0,22.0,0.909,9.0,30.0,39.0,20.0,6.0,5.0,13.0,20.0,100.0,,0.528,0.471,0.435,0.259,20.9,78.9,48.1,57.1,6.2,9.1,12.1,100.0,103.3,120.9,,,11.0,16.0,0.688,3.0,9.0,0.429,5.0,6.0,1.0,3.0,11.0,12.0,3.0,4.0,2.0,4.0,5.0,27.0,-1.0,0.742,0.688,1.0,2.0,13.0,37.8,19.4,40.4,5.4,9.1,34.7,37.4,130.0,128.0,DET,100,1,2020,2019-10-24,True
27,240.0,240.0,35.0,85.0,0.412,10.0,37.0,0.27,20.0,22.0,0.909,9.0,30.0,39.0,20.0,6.0,5.0,13.0,20.0,100.0,,0.528,0.471,0.435,0.259,20.9,78.9,48.1,57.1,6.2,9.1,12.1,100.0,103.3,120.9,,,11.0,16.0,0.688,3.0,9.0,0.429,5.0,6.0,1.0,3.0,11.0,12.0,3.0,4.0,2.0,4.0,5.0,27.0,-1.0,0.742,0.688,1.0,2.0,13.0,37.8,19.4,40.4,5.4,9.1,34.7,37.4,130.0,128.0,DET,100,1,0,240.0,240.0,44.0,86.0,0.512,11.0,31.0,0.355,18.0,21.0,0.857,8.0,34.0,42.0,27.0,9.0,2.0,13.0,15.0,117.0,,0.614,0.576,0.36,0.244,21.1,79.1,51.9,61.4,9.3,4.2,12.0,100.0,120.9,103.3,,,11.0,21.0,1.0,6.0,10.0,1.0,10.0,12.0,1.0,3.0,7.0,10.0,9.0,2.0,1.0,6.0,5.0,38.0,17.0,1.014,1.0,1.0,0.571,12.5,31.7,19.6,38.9,4.2,4.2,50.0,38.4,211.0,114.0,ATL,117,0,2020,2019-10-24,False
28,240.0,240.0,46.0,99.0,0.465,16.0,46.0,0.348,9.0,18.0,0.5,6.0,47.0,53.0,31.0,7.0,10.0,11.0,27.0,117.0,,0.547,0.545,0.465,0.182,11.3,82.5,48.2,67.4,6.4,23.8,9.3,100.0,106.5,101.1,,,11.0,17.0,0.75,3.0,9.0,0.5,6.0,11.0,1.0,4.0,13.0,13.0,11.0,2.0,5.0,3.0,6.0,30.0,16.0,0.77,0.813,0.75,1.0,18.1,38.9,23.9,68.8,2.9,21.3,20.0,35.9,138.0,110.0,MIL,117,0,1,240.0,240.0,33.0,90.0,0.367,16.0,48.0,0.333,29.0,39.0,0.744,10.0,47.0,57.0,25.0,6.0,6.0,14.0,25.0,111.0,,0.518,0.456,0.533,0.433,17.5,88.7,51.8,75.8,5.5,11.3,11.6,100.0,101.1,106.5,,,7.0,19.0,0.833,5.0,12.0,0.625,14.0,14.0,1.0,4.0,12.0,16.0,14.0,2.0,3.0,7.0,5.0,24.0,10.0,0.85,0.85,1.0,1.333,10.2,35.2,21.2,60.7,2.7,8.8,26.8,29.9,146.0,114.0,HOU,111,1,2020,2019-10-24,True
29,240.0,240.0,33.0,90.0,0.367,16.0,48.0,0.333,29.0,39.0,0.744,10.0,47.0,57.0,25.0,6.0,6.0,14.0,25.0,111.0,,0.518,0.456,0.533,0.433,17.5,88.7,51.8,75.8,5.5,11.3,11.6,100.0,101.1,106.5,,,7.0,19.0,0.833,5.0,12.0,0.625,14.0,14.0,1.0,4.0,12.0,16.0,14.0,2.0,3.0,7.0,5.0,24.0,10.0,0.85,0.85,1.0,1.333,10.2,35.2,21.2,60.7,2.7,8.8,26.8,29.9,146.0,114.0,HOU,111,1,0,240.0,240.0,46.0,99.0,0.465,16.0,46.0,0.348,9.0,18.0,0.5,6.0,47.0,53.0,31.0,7.0,10.0,11.0,27.0,117.0,,0.547,0.545,0.465,0.182,11.3,82.5,48.2,67.4,6.4,23.8,9.3,100.0,106.5,101.1,,,11.0,17.0,0.75,3.0,9.0,0.5,6.0,11.0,1.0,4.0,13.0,13.0,11.0,2.0,5.0,3.0,6.0,30.0,16.0,0.77,0.813,0.75,1.0,18.1,38.9,23.9,68.8,2.9,21.3,20.0,35.9,138.0,110.0,MIL,117,0,2020,2019-10-24,False
30,240.0,240.0,50.0,80.0,0.625,18.0,32.0,0.563,23.0,30.0,0.767,3.0,36.0,39.0,33.0,7.0,5.0,17.0,24.0,141.0,,0.756,0.738,0.4,0.375,10.0,70.6,48.1,66.0,6.6,8.8,15.4,100.0,133.7,115.7,,,9.0,17.0,1.0,6.0,10.0,1.0,11.0,11.0,1.0,1.0,9.0,10.0,9.0,5.0,2.0,6.0,3.0,22.0,30.0,1.5,1.5,1.0,1.8,9.0,47.4,33.2,67.5,8.1,20.5,66.7,40.2,300.0,126.0,LAC,141,0,1,240.0,240.0,39.0,99.0,0.394,15.0,42.0,0.357,29.0,30.0,0.967,15.0,27.0,42.0,27.0,7.0,0.0,13.0,21.0,122.0,,0.544,0.47,0.424,0.303,29.4,90.0,51.9,69.2,6.6,0.0,10.4,100.0,115.7,133.7,,,8.0,20.0,0.556,4.0,11.0,1.0,6.0,6.0,1.0,5.0,4.0,9.0,8.0,2.0,0.0,8.0,4.0,23.0,10.0,1.136,0.778,0.667,3.0,45.0,61.2,51.0,38.1,4.2,0.0,26.5,38.9,248.0,138.0,GSW,122,1,2020,2019-10-24,True
31,240.0,240.0,39.0,99.0,0.394,15.0,42.0,0.357,29.0,30.0,0.967,15.0,27.0,42.0,27.0,7.0,0.0,13.0,21.0,122.0,,0.544,0.47,0.424,0.303,29.4,90.0,51.9,69.2,6.6,0.0,10.4,100.0,115.7,133.7,,,8.0,20.0,0.556,4.0,11.0,1.0,6.0,6.0,1.0,5.0,4.0,9.0,8.0,2.0,0.0,8.0,4.0,23.0,10.0,1.136,0.778,0.667,3.0,45.0,61.2,51.0,38.1,4.2,0.0,26.5,38.9,248.0,138.0,GSW,122,1,0,240.0,240.0,50.0,80.0,0.625,18.0,32.0,0.563,23.0,30.0,0.767,3.0,36.0,39.0,33.0,7.0,5.0,17.0,24.0,141.0,,0.756,0.738,0.4,0.375,10.0,70.6,48.1,66.0,6.6,8.8,15.4,100.0,133.7,115.7,,,9.0,17.0,1.0,6.0,10.0,1.0,11.0,11.0,1.0,1.0,9.0,10.0,9.0,5.0,2.0,6.0,3.0,22.0,30.0,1.5,1.5,1.0,1.8,9.0,47.4,33.2,67.5,8.1,20.5,66.7,40.2,300.0,126.0,LAC,141,0,2020,2019-10-24,False
32,240.0,240.0,37.0,78.0,0.474,18.0,36.0,0.5,14.0,17.0,0.824,5.0,41.0,46.0,22.0,2.0,6.0,23.0,28.0,106.0,,0.62,0.59,0.462,0.218,12.5,66.1,45.1,59.5,2.0,8.5,21.2,100.0,104.7,110.7,,,11.0,22.0,1.0,6.0,10.0,1.0,6.0,6.0,1.0,2.0,8.0,8.0,7.0,1.0,3.0,5.0,6.0,33.0,3.0,0.962,1.1,1.0,0.8,6.7,30.9,18.8,35.7,1.2,8.4,34.0,36.8,135.0,114.0,TOR,106,0,1,240.0,240.0,42.0,109.0,0.385,13.0,38.0,0.342,15.0,16.0,0.938,21.0,35.0,56.0,21.0,10.0,8.0,9.0,20.0,112.0,,0.483,0.445,0.349,0.147,33.9,87.5,54.9,50.0,9.9,19.0,7.2,100.0,110.7,104.7,,,11.0,22.0,1.0,4.0,8.0,0.75,5.0,5.0,1.0,6.0,9.0,9.0,4.0,3.0,2.0,3.0,4.0,25.0,9.0,1.0,1.0,0.636,0.667,21.2,32.8,19.3,23.3,6.5,15.3,25.0,27.3,150.0,115.0,BOS,112,1,2020,2019-10-25,False
33,240.0,240.0,42.0,109.0,0.385,13.0,38.0,0.342,15.0,16.0,0.938,21.0,35.0,56.0,21.0,10.0,8.0,9.0,20.0,112.0,,0.483,0.445,0.349,0.147,33.9,87.5,54.9,50.0,9.9,19.0,7.2,100.0,110.7,104.7,,,11.0,22.0,1.0,4.0,8.0,0.75,5.0,5.0,1.0,6.0,9.0,9.0,4.0,3.0,2.0,3.0,4.0,25.0,9.0,1.0,1.0,0.636,0.667,21.2,32.8,19.3,23.3,6.5,15.3,25.0,27.3,150.0,115.0,BOS,112,1,0,240.0,240.0,37.0,78.0,0.474,18.0,36.0,0.5,14.0,17.0,0.824,5.0,41.0,46.0,22.0,2.0,6.0,23.0,28.0,106.0,,0.62,0.59,0.462,0.218,12.5,66.1,45.1,59.5,2.0,8.5,21.2,100.0,104.7,110.7,,,11.0,22.0,1.0,6.0,10.0,1.0,6.0,6.0,1.0,2.0,8.0,8.0,7.0,1.0,3.0,5.0,6.0,33.0,3.0,0.962,1.1,1.0,0.8,6.7,30.9,18.8,35.7,1.2,8.4,34.0,36.8,135.0,114.0,TOR,106,0,2020,2019-10-25,True
34,240.0,240.0,43.0,91.0,0.473,12.0,38.0,0.316,23.0,31.0,0.742,13.0,39.0,52.0,30.0,11.0,6.0,15.0,21.0,121.0,,0.578,0.538,0.418,0.341,28.3,81.3,55.3,69.8,10.6,10.9,12.5,100.0,116.4,95.3,,,13.0,18.0,1.0,4.0,9.0,1.0,7.0,13.0,1.0,4.0,11.0,15.0,9.0,4.0,2.0,3.0,3.0,37.0,28.0,1.054,1.0,0.833,1.5,21.5,82.5,52.6,67.6,6.7,8.4,29.1,37.2,205.0,105.0,MIN,121,0,1,240.0,240.0,37.0,84.0,0.44,12.0,29.0,0.414,13.0,26.0,0.5,9.0,33.0,42.0,26.0,6.0,5.0,19.0,29.0,99.0,,0.519,0.512,0.345,0.31,18.8,71.7,44.7,70.3,5.8,9.4,16.6,100.0,95.3,116.4,,,8.0,15.0,0.75,6.0,9.0,1.0,4.0,6.0,1.0,4.0,8.0,10.0,10.0,2.0,2.0,3.0,5.0,24.0,7.0,0.799,0.813,0.75,1.5,36.6,31.0,20.3,100.0,5.3,10.3,50.0,33.3,149.0,125.0,CHO,99,1,2020,2019-10-25,False
35,240.0,240.0,37.0,84.0,0.44,12.0,29.0,0.414,13.0,26.0,0.5,9.0,33.0,42.0,26.0,6.0,5.0,19.0,29.0,99.0,,0.519,0.512,0.345,0.31,18.8,71.7,44.7,70.3,5.8,9.4,16.6,100.0,95.3,116.4,,,8.0,15.0,0.75,6.0,9.0,1.0,4.0,6.0,1.0,4.0,8.0,10.0,10.0,2.0,2.0,3.0,5.0,24.0,7.0,0.799,0.813,0.75,1.5,36.6,31.0,20.3,100.0,5.3,10.3,50.0,33.3,149.0,125.0,CHO,99,1,0,240.0,240.0,43.0,91.0,0.473,12.0,38.0,0.316,23.0,31.0,0.742,13.0,39.0,52.0,30.0,11.0,6.0,15.0,21.0,121.0,,0.578,0.538,0.418,0.341,28.3,81.3,55.3,69.8,10.6,10.9,12.5,100.0,116.4,95.3,,,13.0,18.0,1.0,4.0,9.0,1.0,7.0,13.0,1.0,4.0,11.0,15.0,9.0,4.0,2.0,3.0,3.0,37.0,28.0,1.054,1.0,0.833,1.5,21.5,82.5,52.6,67.6,6.7,8.4,29.1,37.2,205.0,105.0,MIN,121,0,2020,2019-10-25,True
36,240.0,240.0,38.0,81.0,0.469,17.0,25.0,0.68,16.0,28.0,0.571,9.0,30.0,39.0,17.0,14.0,4.0,26.0,31.0,109.0,,0.584,0.574,0.309,0.346,20.5,73.2,45.9,44.7,13.0,9.8,21.8,100.0,101.6,105.3,,,7.0,16.0,0.857,4.0,4.0,1.0,7.0,11.0,1.0,3.0,8.0,11.0,4.0,6.0,1.0,6.0,5.0,22.0,5.0,1.125,1.125,1.0,1.571,13.2,35.3,23.8,28.0,10.8,25.9,50.0,43.5,185.0,114.0,NYK,109,0,1,240.0,240.0,37.0,78.0,0.474,16.0,37.0,0.432,23.0,34.0,0.676,11.0,35.0,46.0,21.0,11.0,2.0,26.0,26.0,113.0,,0.608,0.577,0.474,0.436,26.8,79.5,54.1,56.8,10.3,3.6,21.9,100.0,105.3,101.6,,,8.0,19.0,1.0,3.0,8.0,1.0,8.0,10.0,1.0,4.0,8.0,11.0,5.0,3.0,1.0,6.0,5.0,26.0,7.0,0.868,1.25,0.75,1.0,20.6,34.6,27.3,31.8,4.8,3.2,40.7,34.3,160.0,107.0,BRK,113,1,2020,2019-10-25,False
37,240.0,240.0,37.0,78.0,0.474,16.0,37.0,0.432,23.0,34.0,0.676,11.0,35.0,46.0,21.0,11.0,2.0,26.0,26.0,113.0,,0.608,0.577,0.474,0.436,26.8,79.5,54.1,56.8,10.3,3.6,21.9,100.0,105.3,101.6,,,8.0,19.0,1.0,3.0,8.0,1.0,8.0,10.0,1.0,4.0,8.0,11.0,5.0,3.0,1.0,6.0,5.0,26.0,7.0,0.868,1.25,0.75,1.0,20.6,34.6,27.3,31.8,4.8,3.2,40.7,34.3,160.0,107.0,BRK,113,1,0,240.0,240.0,38.0,81.0,0.469,17.0,25.0,0.68,16.0,28.0,0.571,9.0,30.0,39.0,17.0,14.0,4.0,26.0,31.0,109.0,,0.584,0.574,0.309,0.346,20.5,73.2,45.9,44.7,13.0,9.8,21.8,100.0,101.6,105.3,,,7.0,16.0,0.857,4.0,4.0,1.0,7.0,11.0,1.0,3.0,8.0,11.0,4.0,6.0,1.0,6.0,5.0,22.0,5.0,1.125,1.125,1.0,1.571,13.2,35.3,23.8,28.0,10.8,25.9,50.0,43.5,185.0,114.0,NYK,109,0,2020,2019-10-25,True
38,240.0,240.0,40.0,93.0,0.43,12.0,42.0,0.286,18.0,24.0,0.75,9.0,36.0,45.0,18.0,14.0,7.0,13.0,21.0,110.0,,0.531,0.495,0.452,0.258,18.0,70.6,44.6,45.0,13.5,10.8,11.2,100.0,105.7,98.0,,,13.0,23.0,1.0,4.0,10.0,0.5,7.0,10.0,1.0,3.0,9.0,11.0,4.0,4.0,2.0,5.0,6.0,37.0,16.0,0.798,1.0,0.75,2.0,13.1,26.7,16.5,27.0,8.4,8.5,25.0,36.3,158.0,105.0,CHI,110,0,1,240.0,240.0,39.0,94.0,0.415,10.0,29.0,0.345,14.0,20.0,0.7,15.0,41.0,56.0,24.0,8.0,6.0,18.0,21.0,102.0,,0.496,0.468,0.309,0.213,29.4,82.0,55.4,61.5,7.7,11.8,14.9,100.0,98.0,105.7,,,9.0,17.0,0.778,3.0,10.0,1.0,4.0,6.0,1.0,4.0,9.0,13.0,5.0,3.0,3.0,4.0,6.0,23.0,3.0,0.778,0.778,0.769,0.8,20.4,46.8,33.5,40.3,4.9,11.2,27.1,29.3,159.0,113.0,MEM,102,1,2020,2019-10-25,True
39,240.0,240.0,39.0,94.0,0.415,10.0,29.0,0.345,14.0,20.0,0.7,15.0,41.0,56.0,24.0,8.0,6.0,18.0,21.0,102.0,,0.496,0.468,0.309,0.213,29.4,82.0,55.4,61.5,7.7,11.8,14.9,100.0,98.0,105.7,,,9.0,17.0,0.778,3.0,10.0,1.0,4.0,6.0,1.0,4.0,9.0,13.0,5.0,3.0,3.0,4.0,6.0,23.0,3.0,0.778,0.778,0.769,0.8,20.4,46.8,33.5,40.3,4.9,11.2,27.1,29.3,159.0,113.0,MEM,102,1,0,240.0,240.0,40.0,93.0,0.43,12.0,42.0,0.286,18.0,24.0,0.75,9.0,36.0,45.0,18.0,14.0,7.0,13.0,21.0,110.0,,0.531,0.495,0.452,0.258,18.0,70.6,44.6,45.0,13.5,10.8,11.2,100.0,105.7,98.0,,,13.0,23.0,1.0,4.0,10.0,0.5,7.0,10.0,1.0,3.0,9.0,11.0,4.0,4.0,2.0,5.0,6.0,37.0,16.0,0.798,1.0,0.75,2.0,13.1,26.7,16.5,27.0,8.4,8.5,25.0,36.3,158.0,105.0,CHI,110,0,2020,2019-10-25,False
40,240.0,240.0,45.0,93.0,0.484,14.0,40.0,0.35,19.0,26.0,0.731,12.0,37.0,49.0,23.0,8.0,7.0,11.0,19.0,123.0,,0.589,0.559,0.43,0.28,25.0,75.5,50.5,51.1,7.8,12.3,9.5,100.0,119.6,112.8,,,10.0,19.0,0.667,3.0,9.0,1.0,5.0,8.0,1.0,4.0,9.0,10.0,10.0,5.0,5.0,3.0,5.0,25.0,12.0,0.8,0.8,0.875,0.667,13.9,23.5,14.8,39.5,7.3,14.5,25.4,33.6,161.0,123.0,DAL,123,0,1,240.0,240.0,45.0,98.0,0.459,15.0,41.0,0.366,11.0,15.0,0.733,12.0,36.0,48.0,30.0,6.0,3.0,14.0,22.0,116.0,,0.554,0.536,0.418,0.153,24.5,75.0,49.5,66.7,5.8,5.7,11.8,100.0,112.8,119.6,,,10.0,20.0,0.8,4.0,12.0,0.667,5.0,6.0,1.0,3.0,7.0,9.0,8.0,2.0,3.0,3.0,5.0,25.0,7.0,0.8,0.8,0.75,0.667,13.7,28.0,20.8,50.6,3.5,8.6,40.0,30.2,140.0,128.0,NOP,116,1,2020,2019-10-25,True
41,240.0,240.0,45.0,98.0,0.459,15.0,41.0,0.366,11.0,15.0,0.733,12.0,36.0,48.0,30.0,6.0,3.0,14.0,22.0,116.0,,0.554,0.536,0.418,0.153,24.5,75.0,49.5,66.7,5.8,5.7,11.8,100.0,112.8,119.6,,,10.0,20.0,0.8,4.0,12.0,0.667,5.0,6.0,1.0,3.0,7.0,9.0,8.0,2.0,3.0,3.0,5.0,25.0,7.0,0.8,0.8,0.75,0.667,13.7,28.0,20.8,50.6,3.5,8.6,40.0,30.2,140.0,128.0,NOP,116,1,0,240.0,240.0,45.0,93.0,0.484,14.0,40.0,0.35,19.0,26.0,0.731,12.0,37.0,49.0,23.0,8.0,7.0,11.0,19.0,123.0,,0.589,0.559,0.43,0.28,25.0,75.5,50.5,51.1,7.8,12.3,9.5,100.0,119.6,112.8,,,10.0,19.0,0.667,3.0,9.0,1.0,5.0,8.0,1.0,4.0,9.0,10.0,10.0,5.0,5.0,3.0,5.0,25.0,12.0,0.8,0.8,0.875,0.667,13.9,23.5,14.8,39.5,7.3,14.5,25.4,33.6,161.0,123.0,DAL,123,0,2020,2019-10-25,False
42,240.0,240.0,39.0,97.0,0.402,11.0,41.0,0.268,8.0,10.0,0.8,8.0,39.0,47.0,21.0,9.0,6.0,15.0,21.0,97.0,,0.478,0.459,0.423,0.103,16.0,84.8,49.0,53.8,8.7,10.0,12.9,100.0,93.4,81.8,,,9.0,22.0,1.0,3.0,11.0,1.0,3.0,3.0,1.0,4.0,7.0,11.0,5.0,2.0,3.0,5.0,5.0,21.0,16.0,1.215,1.25,1.0,1.0,18.8,37.8,24.4,32.4,3.8,7.6,38.8,32.1,245.0,89.0,WAS,97,0,1,240.0,240.0,33.0,83.0,0.398,5.0,23.0,0.217,14.0,22.0,0.636,7.0,42.0,49.0,14.0,7.0,6.0,18.0,18.0,85.0,,0.459,0.428,0.277,0.265,15.2,84.0,51.0,42.4,6.7,10.7,16.3,100.0,81.8,93.4,,,10.0,17.0,0.667,2.0,4.0,0.667,6.0,8.0,1.0,4.0,10.0,14.0,4.0,2.0,3.0,5.0,4.0,28.0,1.0,0.765,0.7,1.0,0.667,14.3,32.9,24.0,27.0,3.1,7.1,40.2,30.0,143.0,101.0,OKC,85,1,2020,2019-10-25,True
